Walls,Value,Queens:
4194560,9,4612847111573145664
4194432,9,4612847111573145664
4194368,8,292736725095563265
4194336,9,81073864272252994
4194320,9,153123761997217864
4194312,9,90080928227004484
4194308,9,81073864272252994
4194306,9,4616194020942021184
4194305,9,4616194020942021184
3145728,9,76631571544940552
2621440,9,1153625329626055712
2359296,9,2306128953104547844
2228224,9,2306476332282806792
2162688,9,2306970283787034625
2129920,9,2341876208712683648
2113536,9,577164577205391424
2105344,9,594479686333006112
2101248,9,1170938137044648976
2099200,10,4616194020942029320
2098176,9,1154082588928254212
2097664,9,2308097283197272352
2097408,9,288547585529088032
2097280,9,76631571544940552
2097216,9,2306423555786540192
2097184,9,4612847111564763272
2097168,9,9223376572379037992
2097160,9,2308097558079340832
2097156,9,4616194020941504522
2097154,9,76631571544940552
2097153,9,153123761997225992
1572864,9,76702068731154436
1310720,9,4611971960212561924
1179648,9,1152923738535432194
1114112,9,76631571544932616
1081344,9,292874717700952192
1064960,9,153127060397690944
1056768,9,2306987051079713296
1052672,9,292804353249542416
1050624,9,1153519657186525456
1049600,9,2305845483391947012
1049088,9,292736725095563536
1048832,9,1188952775596247041
1048704,9,76702068731154436
1048640,9,1170938137044648976
1048608,9,1153238198357332036
1048592,9,585472418332610626
1048584,9,76702068731154436
1048580,9,585472418332610626
1048578,9,292736725095563281
1048577,9,76702068731154436
786432,9,2341876208712683524
655360,9,153127060397690882
589824,9,108095196814901536
557056,9,577094139796070408
540672,9,594492760197728258
532480,9,288300753622239264
528384,9,180179204901504016
526336,9,594479686333006088
525312,9,1153493525539856648
524800,9,9225624953632720898
524544,9,577164577255526401
524416,9,9225624953632720928
524352,9,577094139796070408
524320,9,585472418332608578
524304,9,1153493390239990088
524296,9,1154082623253973058
524292,9,9225624953632720928
524290,9,9225624953632720928
524289,9,9225624953632720928
393216,9,153127060397687824
327680,9,288547585529088001
294912,9,9227880039898030084
278528,9,292804348954705924
270336,9,146402722085684224
266240,10,146402722085684240
264192,9,577094088726155524
263168,9,292804353249542404
262656,9,577094139796070404
262400,9,4613940088133452801
262272,9,9225626310638896144
262208,9,4612952664548901904
262176,9,1154082623287460929
262160,9,9227880039898030084
262152,9,288547585290420244
262148,9,153127060397622289
262146,9,297239845297209349
262145,9,153127060397687824
196608,8,1188959102083006784
163840,9,146402722085683202
147456,9,153127060397690882
139264,9,153127060397690882
135168,9,146402722085617936
133120,9,297239845297274888
132096,9,146402722085683202
131584,9,153127060397690882
131328,9,146402722085683202
131200,9,146402722085683202
131136,9,297240049324917392
131104,9,146402722085683202
131088,9,292736724579125282
131080,9,9225626310638895122
131076,9,4612952664548900882
131074,8,148759529555755584
131073,9,153127060397690882
98304,8,2308097558079078660
81920,9,1153519644301623556
73728,9,2308097283197272352
69632,9,1153519657186525456
67584,9,146368362547781896
66560,9,292736724579125536
66048,9,2306476332348870916
65792,8,9223952596195084320
65664,8,148689160878686468
65600,8,1154047679425683585
65568,9,612490717589143876
65552,9,4612257770917332001
65544,9,297240049324949521
65540,9,297240049324949521
65538,9,4612257770917332001
65537,8,9227877972965327108
49152,8,4614078624484557952
40960,8,4614078624484557856
36864,9,292736725095563536
34816,9,585608706247365248
33792,9,585608706247365248
33280,8,2306969184141054336
33024,8,585608698710262785
32896,8,2306970283786895880
32832,9,1188959103087681668
32800,9,4612813157433344648
32784,9,1153343854582170248
32776,9,162147728544505988
32772,9,585608706247364738
32770,8,148759526265856129
32769,8,90090134523355140
24576,9,2308097283197272352
20480,9,1153519657186525456
18432,9,2308097283197272328
17408,9,292804353249542404
16896,8,4614078624484557825
16640,8,4614078624484557888
16512,8,4614078624484557888
16448,8,2307039312242279040
16416,9,4616194020941496904
16400,9,2306970283786895944
16392,9,90080928227004484
16388,8,4614078624484557888
16386,8,4614078624484557888
16385,8,4614078624484557888
12288,9,292736725095563536
10240,9,2308165182134714888
9216,9,2308097283197272352
8704,9,297239845296752642
8448,9,1154048643611904001
8320,9,594479686333006112
8256,9,594479686333006112
8224,8,594479686333006080
8208,9,18018934029582632
8200,9,594479686333006112
8196,9,594492760197726242
8194,9,2308097283197272352
8193,9,2308097283197272352
6144,9,1153519657186525456
5120,9,292804353249542404
4608,9,292804353249542416
4352,9,1154048643611904001
4224,9,292804353249542416
4160,9,2306987051079713296
4128,9,1153519657186525456
4112,8,1153625209232687400
4104,9,585467961222923281
4100,9,1153519657186525456
4098,9,292804353249542416
4097,9,1153519657186525456
3072,9,292804353249542404
2560,9,2308097283197272328
2304,9,2308165182134714888
2176,9,594479686333006088
2112,9,1154047679425683848
2080,9,594479686333006088
2064,9,2254273983578408
2056,8,576883102245195780
2052,9,2308165182134714888
2050,9,594479686333006088
2049,9,297246377942991368
1536,9,292804353249542404
1280,8,9227880039897899012
1152,9,1153519657186525444
1088,9,292804353249542404
1056,9,571885633147204
1040,9,571885633147204
1032,9,571885633147204
1028,8,288582290739693600
1026,9,292804353249542404
1025,9,1153519657186525444
768,8,4614078624484557825
640,8,4614078624484557825
576,8,4614078624484557825
544,8,4614078624484557825
528,9,292736724579125282
520,9,146402722084634642
516,9,1154048778945175562
514,8,4614078624484557825
513,8,90080928227004420
384,8,585608698710262785
320,8,1154048641464404097
288,9,1154048643611887681
272,9,4612257770917332001
264,9,4613940567557080081
260,9,612490666550902801
258,9,2306970558656546881
257,8,612490718627373060
192,8,2307039312249618960
160,8,2306970558656546880
144,8,594476800348921860
136,8,594476800348921860
132,8,324268244160479760
130,8,577164577201197120
129,8,594480098649833760
96,8,4505936160884865
80,8,1153211915263164420
72,8,2254273784086545
68,8,4611690487340927010
66,8,4612258314230694945
65,8,288582290739693600
48,8,1170938239645712520
40,8,2305844658615500820
36,8,4612284169950101520
34,8,4573977498616200
33,8,9224499173746819080
24,8,148759560625062945
20,8,1153625209232687145
18,8,76631562543857700
17,8,1153625209232687400
12,8,153123761862738960
10,8,1153493390239990080
9,8,9011872313475090
6,8,1153343854582170120
5,8,1170937020353085450
3,8,90080928227004420
