Walls,Value,Queens:
2882303761518166016,9,5908863448734827536
2882303761517641728,9,9225624953632720928
2882303761517379584,9,9369739299691496464
2882303761517248512,9,153127060397690882
2882303761517182976,9,5908723829951170561
2882303761517133824,9,6052846701723517504
2882303761517125632,9,1261043098289571872
2882303761517121536,9,292804353249542416
2882303761517119488,9,10664526117174001928
2882303761517118464,9,292804353249542404
2882303761517117952,9,1315052210033264642
2882303761517117472,8,4686031146441507840
2882303761517117456,8,10664805392594241570
2882303761517117448,8,6052840100358785025
2882303761517117444,8,10664805392594241570
2612087783874887680,9,5260274751238046224
2603080584620146688,8,10520409864482594820
2598576984992776192,9,10377420678353666056
2594214122853761024,9,9372061227687092228
2594143754109583360,9,5837966938873528384
2594108569737494528,9,729724014578372672
2594090977551450112,9,5837791156566491656
2594073935121219584,9,657666351845868608
2594073660243312640,9,5765205662729011204
2594073522804359168,9,1333100709507302432
2594073454084882432,9,10376584087478469136
2594073387512889344,9,9372061197672652808
2594073386439147520,9,4612257904077312064
2594073385902276608,9,81205600608329732
2594073385633841152,9,666550886827295776
2594073385373794304,9,5836667455682150408
2594073385369600000,9,4616194020942021184
2594073385367502848,9,76631571544940552
2594073385366454272,9,1226245873613279296
2594073385365422080,9,5188850595628585024
2594073385365413888,9,594479686333006112
2594073385365409792,9,9880897592115594256
2594073385365405728,8,10520409004482568200
2594073385365405712,8,9880897592115594240
2332864606977916928,9,5188446388186529794
2328361007350546432,9,1189240847642657296
2326109207536861184,9,5188850527965873184
2324983307630018560,9,4904490371676930052
2324420357676597248,9,9369741498914177312
2323998145211531264,9,9372061227687092228
2323927776467353600,9,4904422743006513184
2323892592095264768,9,5765320011937743904
2323874999909220352,10,5765875397514379280
2323866203816198144,9,4758124474709082128
2323861805769687040,9,5188850527965873184
2323859606746431488,9,4758089839957524482
2323858507234803712,9,5765311214909391904
2323857957478989824,9,5188850527965873184
2323857682601082880,9,5188780107153543169
2323857545162129408,9,10376610235207910432
2323857476442652672,9,4760309346049462272
2323857442082914304,10,5765179548329058312
2323857424903045120,9,4612847661320570944
2323857416313110528,9,5188850527965873184
2323857412018143232,9,5765734662039210048
2323857409870659584,9,4904422743522951169
2323857408796917760,9,4612257904077312064
2323857408260046848,9,10376610235207910432
2323857407991611392,10,4688317590106276880
2323857407857393664,9,5188850476443500560
2323857407790284800,9,324575866916966404
2323857407756730368,10,5188780107170316816
2323857407739953152,9,5188850527965873184
2323857407731564544,9,4904422743522951169
2323857407727370240,9,5765734797374652480
2323857407725273088,10,4688317589972328456
2323857407724224512,9,5765311214909391904
2323857407723700224,9,5764897933690683400
2323857407723438080,9,5765734797372563464
2323857407723307008,9,5188850527965880322
2323857407723241472,9,5765734797372563457
2323857407723192320,9,5188780107153543169
2323857407723184128,9,5188217156673765904
2323857407723180032,9,4904420543979602448
2323857407723177984,9,4904560735990333960
2323857407723176960,9,4900233603956344834
2323857407723176448,9,9511919106752778242
2323857407723175968,9,4904422743522951169
2323857407723175952,9,5188850595628585024
2323857407723175944,9,5765311214909391904
2323857407723175940,9,5188780107153539089
2319353808095805440,9,5765311279262670856
2317102008282120192,9,5188850526959247368
2315976108375277568,9,311034797067733024
2315413158421856256,9,4758054655852945412
2314990945956790272,9,328765521598089248
2314920577212612608,9,4900373800278818824
2314885392840523776,8,9225695373679394820
2314867800654479360,9,1189266995372101636
2314859004561457152,9,612775492138960928
2314854606514946048,9,292806577923325984
2314852407491690496,9,9800413340424537152
2314851307980062720,9,324549719137190416
2314850758224248832,9,4904560736126140418
2314850483346341888,9,594774767769224224
2314850345907388416,9,1153238748108948512
2314850277187911680,9,9371995364476850176
2314850242828173312,9,577041861399545888
2314850225648304128,9,4616194157969571844
2314850217058369536,9,5188850526959247362
2314850212763402240,9,5764924732172927236
2314850210615918592,9,1189522322625667073
2314850209542176768,9,4904422743522951169
2314850209005305856,9,5764609861713135617
2314850208736870400,9,4685995483180565536
2314850208602652672,9,5765179408667377928
2314850208535543808,9,324575866916966404
2314850208501989376,9,5188850526975959042
2314850208485212160,9,4684887654348103681
2314850208476823552,9,4904560736126140418
2314850208472629248,9,5188147939005957184
2314850208470532096,9,5765205661663633412
2314850208469483520,9,1189240847642657296
2314850208468959232,9,5765734556854394888
2314850208468697088,9,4904419998637916164
2314850208468566016,9,4899918664471480322
2314850208468500480,9,5765734556854394881
2314850208468451328,9,5765769157103059264
2314850208468443136,9,594774218011345952
2314850208468439040,9,5765205674540171536
2314850208468436992,9,5188850526959247368
2314850208468435968,9,1154083138675687684
2314850208468435456,9,5188727862643138562
2314850208468434976,8,10376583949970456580
2314850208468434960,8,10376575050835821600
2314850208468434952,8,4616191851983012865
2314850208468434948,8,288233125468192785
2312598408654749696,9,5188433194047242768
2311472508747907072,9,1189266995372101636
2310909558794485760,9,1171226313772634116
2310487346329419776,9,9809126136356016128
2310416977585242112,9,5188604177231643664
2310381793213153280,9,9719820245536832
2310364201027108864,9,5765179275524178976
2310355404934086656,9,1190112485450989576
2310351006887575552,10,1172080514050295810
2310348807864320000,9,1171507788749344772
2310347708352692224,9,1189266995372101636
2310347158596878336,9,9809126136356016128
2310346883718971392,9,1189266995372101636
2310346746280017920,9,1189513595243798536
2310346677560541184,9,10376874358613279760
2310346643200802816,10,10376865429310160904
2310346626020933632,9,306254125073571844
2310346617430999040,10,1171507793044312068
2310346613136031744,9,1172063040008356104
2310346610988548096,9,5765311348049281040
2310346609914806272,10,5765734662073761800
2310346609377935360,9,11260169482667072
2310346609109499904,9,1189530861482557456
2310346608975282176,10,1171226313840656904
2310346608908173312,10,10377420576348177440
2310346608874618880,9,1189522053041102852
2310346608857841664,9,1189240847642657296
2310346608849453056,9,9520612086179725328
2310346608845258752,9,5765734659926278152
2310346608843161600,9,288547585529088032
2310346608842113024,9,1153220846683717636
2310346608841588736,9,9800413348498507808
2310346608841326592,9,1171226313772634116
2310346608841195520,9,5765734659926262280
2310346608841129984,9,1189266995372101636
2310346608841080832,9,5765179275524178976
2310346608841072640,9,10376592883537937440
2310346608841068544,9,5765734522729538056
2310346608841066496,9,1171226313772634116
2310346608841065472,9,1171507788749213956
2310346608841064960,9,1171507653533245442
2310346608841064480,9,1189266995372101636
2310346608841064464,9,10377420678353666056
2310346608841064456,9,1189530860949342241
2310346608841064452,9,10377420678353666056
2309220708934221824,9,9516391886730954784
2308657758980800512,9,612788625612226568
2308235546515734528,9,9809130269146350608
2308165177771556864,10,5188859391721607232
2308129993399468032,10,586180572548960320
2308112401213423616,9,1190112485450989576
2308103605120401408,9,612775492138960928
2308099207073890304,9,19159009443448834
2308097008050634752,9,10376865292876914692
2308095908539006976,9,612775492138960928
2308095358783193088,9,9800466125580927248
2308095083905286144,10,595056259909027872
2308094946466332672,9,1189266995372098592
2308094877746855936,9,10376584087478469136
2308094843387117568,9,5188850526959247368
2308094826207248384,9,5188433194047242768
2308094817617313792,9,10376865292876914692
2308094813322346496,9,594765430749397252
2308094811174862848,9,9809130268349431812
2308094810101121024,9,1171498992723363904
2308094809564250112,10,586171708810469380
2308094809295814656,10,613070109195911184
2308094809161596928,9,9800123069086572552
2308094809094488064,9,585472419431973124
2308094809060933632,10,586171657270854160
2308094809044156416,9,9809125862509971458
2308094809035767808,9,9809402956620529680
2308094809031573504,9,5188718654233251904
2308094809029476352,9,1171221915726120992
2308094809028427776,9,1171226313772634116
2308094809027903488,9,5188437050667565064
2308094809027641344,9,9520899892994638864
2308094809027510272,9,586171657254076944
2308094809027444736,9,594761574129336592
2308094809027395584,9,5188718654233251904
2308094809027387392,9,9809411735534175264
2308094809027383296,9,594476267773003808
2308094809027381248,9,594483955772694792
2308094809027380224,9,594479686333006088
2308094809027379712,9,612788625612226568
2308094809027379232,9,9809411734476165188
2308094809027379216,9,612788625612226568
2308094809027379208,9,613070108662695968
2308094809027379204,9,9799850398545086498
2307531859073957888,9,324549719187522064
2307109646608891904,9,9520895760162914320
2307039277864714240,9,4900373800278818824
2307004093492625408,9,9520900158477565984
2306986501306580992,10,4904706417522901520
2306977705213558784,9,288586688786204704
2306973307167047680,9,324549719187522064
2306971108143792128,9,4904706417522901504
2306970008632164352,9,324575866916966404
2306969458876350464,9,1189522322625667073
2306969183998443520,10,4904424946841158208
2306969046559490048,10,9520900166800901136
2306968977840013312,10,4904706417522901520
2306968943480274944,9,297527857213882376
2306968926300405760,10,4904706417019592708
2306968917710471168,9,9226257177377902592
2306968913415503872,9,293085828627038472
2306968911268020224,9,324549719187522064
2306968910194278400,9,4686031146444656644
2306968909657407488,9,324575866916966404
2306968909388972032,10,4904706417522901520
2306968909254754304,9,612775492138960928
2306968909187645440,9,4900202338502837280
2306968909154091008,9,4904706417522901504
2306968909137313792,9,324549719187522064
2306968909128925184,9,4904702019476390528
2306968909124730880,9,595056243245122624
2306968909122633728,9,586171708793226272
2306968909121585152,10,4904706417522901520
2306968909121060864,9,324575866916966404
2306968909120798720,9,9369739299691496464
2306968909120667648,9,324575866916966404
2306968909120602112,9,324549719187522064
2306968909120552960,9,4904424942546190912
2306968909120544768,9,297527857213621264
2306968909120540672,10,4904706417522901520
2306968909120538624,9,292804353249542404
2306968909120537600,9,1171507653533245444
2306968909120537088,9,1171507653533245442
2306968909120536608,9,4904701478310248584
2306968909120536592,9,324575866916966404
2306968909120536584,9,324575866916966404
2306968909120536580,9,297242044319991874
2306546696655470592,9,10376583952117940228
2306476327911292928,9,4900373800278818824
2306441143539204096,9,9808841156679697472
2306423551353159680,9,1189240847642657296
2306414755260137472,9,146404921313329412
2306410357213626368,9,4685010258586764304
2306408158190370816,9,4755806843648868872
2306406508922929152,9,9372061227687092228
2306406234045022208,9,9297751817167454224
2306406096606068736,9,81069534978514952
2306406027886592000,10,9371993195400925188
2306405993526853632,9,4758053573521180704
2306405976346984448,9,9511892967546160144
2306405967757049856,9,153127064692592642
2306405963462082560,9,9516457865481552136
2306405961314598912,9,9372061197672652808
2306405960240857088,9,4755802445635928072
2306405959703986176,9,162147198117611522
2306405959435550720,9,9516108246570516496
2306405959301332992,10,9369741498981097480
2306405959234224128,9,162147198117611522
2306405959200669696,9,4899918664488192002
2306405959183892480,9,9516457865481552136
2306405959175503872,9,9296573397897584768
2306405959171309568,9,9369741498712670224
2306405959169212416,9,4758088740479435808
2306405959168163840,9,148623190187446336
2306405959167639552,9,146402722085683202
2306405959167377408,10,9369741498714752016
2306405959167246336,9,9369741498714750978
2306405959167180800,9,4758054655618974721
2306405959167131648,9,4684904705611008064
2306405959167123456,9,153263133543187472
2306405959167119360,9,292804353249542416
2306405959167117312,9,297659856625090568
2306405959167116288,9,292804353249542404
2306405959167115776,9,4758088740479435777
2306405959167115296,8,9371992061508730884
2306405959167115280,9,4758053556107346977
2306405959167115272,9,4758053556107346977
2306405959167115268,9,146402722084634642
2306018931074138112,9,9808844523936157697
2306001338888093696,9,9516178614786199552
2305992542795071488,9,10377420815799951368
2305988144748560384,9,1154083706651150464
2305985945725304832,9,162148297612462082
2305984846213677056,9,10376583952117940228
2305983815421526016,9,9371995364339515400
2305983781061787648,10,9800413898254321696
2305983763881918464,9,9511893242690412548
2305983755291983872,10,10376865566756446210
2305983750997016576,9,9800413881590416448
2305983746836267008,9,9800413348498507808
2305983746769158144,9,10377420815799951368
2305983746735603712,9,9516108761433901058
2305983746718826496,9,4685998161595008016
2305983746702311424,9,292804348954705924
2305983746702180352,9,1188952536082907168
2305983746702114816,9,10377420815799943432
2305983746702049792,9,10377419716280459648
2305948562329960448,9,5765875397413584904
2305930970143916032,10,5764785679351481360
2305922174050893824,10,4758230045141499912
2305917776004382720,9,5765909353391538184
2305915576981127168,9,4900373800278818824
2305914477469499392,10,5188573518719094785
2305913927713685504,9,4900373800278818824
2305913652835778560,9,4900373800278820864
2305913515396825088,9,4900373800278818824
2305913446677348352,10,4760450083537817600
2305913412317609984,10,5765179548329058312
2305913395137740800,9,4900373800278818824
2305913386547806208,9,162134128513388608
2305913382252838912,10,5188573518719094785
2305913380105355264,9,4900373800278818824
2305913379031613440,9,4900373800278818824
2305913378494742528,10,5765346400217341956
2305913378226307072,10,5765734662073761800
2305913378092089344,10,5188291976092983297
2305913378024980480,10,5188573451069162528
2305913377991426048,10,5765320011938013186
2305913377974648832,10,4760449947034722305
2305913377962065920,9,4612987849858433040
2305913377959968768,10,4686031146445702176
2305913377958920192,9,4900373800278820864
2305913377958395904,9,4900373800278818824
2305913377958133760,9,4900373800278818824
2305913377958002688,9,4900373800278818824
2305913377957937152,10,5188573518719094785
2305913377957888000,9,4900373800278818824
2305913377957879808,9,4900373800278818824
2305913377957875712,9,4900373800278818824
2305913377957873664,9,5765875397380030984
2305913377957872640,9,4900373800278818824
2305913377957872128,9,4900373800278818824
2305913377957871648,9,4900373800278818824
2305913377957871632,9,4900373800278818824
2305913377957871624,9,1170944704578199684
2305913377957871620,9,4900373800278818824
2305895785771827200,9,292806578451517441
2305886989678804992,9,9800413606309856288
2305882591632293888,9,9520620882257511425
2305880392609038336,9,9376500059183514120
2305879293097410560,9,9297751817167441921
2305878743341596672,9,4686138419657573408
2305878468463689728,9,9225695322641154064
2305878331024736256,9,9808841431557604352
2305878262305259520,9,90090152206533136
2305878227945521152,10,9520618691958407440
2305878210765651968,9,5188573449995420704
2305878202175717376,9,9516178614777807392
2305878197880750080,9,9299935567053588481
2305878195733266432,9,9800466125580927248
2305878194659524608,9,9225695322641154064
2305878194122653696,9,81205600608329732
2305878193854218240,9,9808844456287272992
2305878193720000512,10,585613156920336385
2305878193652891648,9,5188573449995420704
2305878193619337216,9,9520612086181265936
2305878193602560000,9,9511963061412430096
2305878193594171392,9,9800202234192199808
2305878193589977088,9,9225695322641154064
2305878193587879936,9,5765875397413576712
2305878193586831360,9,10377420678453411856
2305878193586307072,9,9225624953632720928
2305878193586044928,9,5188573449995420704
2305878193585913856,9,5765875397413569032
2305878193585848320,9,9299935567053588481
2305878193585799168,9,9376495798711223312
2305878193585790976,9,9520611880022837280
2305878193585786880,9,10376583950037434896
2305878193585784832,9,10376583950037434888
2305878193585783808,9,292804353249542404
2305878193585783296,9,9376495798711223312
2305878193585782816,9,9808841156679696452
2305878193585782800,9,297240049576149032
2305878193585782792,9,9520618683251032082
2305878193585782788,9,9376495798843613192
2305869397492760576,9,9516178615297966096
2305864999446249472,9,4899962574344290564
2305862800422993920,10,4760451178750410768
2305861700911366144,9,5188573449995419936
2305861151155552256,9,10376583952117927940
2305860876277645312,10,5765875397514379280
2305860738838691840,9,5765769707101626376
2305860670119215104,9,5765205661797322756
2305860635759476736,10,10376865429310160904
2305860618579607552,10,4904562999504740360
2305860609989672960,10,5765179412962217988
2305860605694705664,9,5188573449995419936
2305860603547222016,9,4904560736124145792
2305860602473480192,10,5765875397514379280
2305860601936609280,10,5765038669100483088
2305860601668173824,9,4688390217392979984
2305860601533956096,10,5764651508138246664
2305860601466847232,10,5765769741226479620
2305860601433292800,10,4904422743539712528
2305860601416515584,9,5188573449995419936
2305860601408126976,9,4904560869268160528
2305860601403932672,10,5765875397514379280
2305860601401835520,10,5764651508071276548
2305860601400786944,10,5764651508071272452
2305860601400262656,10,5765179408668426504
2305860601400000512,10,5765214457823233040
2305860601399869440,9,292806578451517441
2305860601399803904,9,5188573449995419936
2305860601399754752,9,5765214457815892096
2305860601399746560,9,4760450079238652192
2305860601399742464,9,5765179275524178976
2305860601399740416,9,1153519657186525456
2305860601399739392,10,5765179408667382020
2305860601399738880,9,292804353249542416
2305860601399738400,9,5765311279262670856
2305860601399738384,9,4904420544230852641
2305860601399738376,9,10376583949970456596
2305860601399738372,9,5765179271229211681
2305856203353227264,9,1154083706651150464
2305854004329971712,9,148694654550802952
2305852904818343936,9,9800413348498507808
2305852355062530048,9,5188573450003808264
2305852080184623104,10,4758089857408960512
2305851942745669632,9,146438491050345488
2305851874026192896,9,9224515812684013576
2305851839666454528,9,146438544194275328
2305851822486585344,9,5188573449995952128
2305851813896650752,9,9800413348498507778
2305851809601683456,9,4900233062786367496
2305851807454199808,9,5188573450003808264
2305851806380457984,9,9520612086179708944
2305851805843587072,9,4758194843453228048
2305851805575151616,10,9800413349031723024
2305851805440933888,9,5188573449995952128
2305851805373825024,9,9799854779961704768
2305851805340270592,9,162148297612462082
2305851805323493376,9,5765311214905263136
2305851805315104768,9,9800413348498507808
2305851805310910464,9,4760309209017876544
2305851805308813312,9,5765205661663633412
2305851805307764736,9,5188573449995952128
2305851805307240448,9,612511539693422624
2305851805306978304,9,1154083722799088704
2305851805306847232,9,612507150635581448
2305851805306781696,9,585609806010647048
2305851805306732544,9,5188850595628585024
2305851805306724352,9,1152958923435770912
2305851805306720256,9,5188573449995943968
2305851805306718208,9,5188573449995943944
2305851805306717184,9,292804353249542404
2305851805306716672,9,9800413348498507778
2305851805306716192,9,4758194843453228048
2305851805306716176,9,9800136254371661858
2305851805306716168,9,9800413348498507808
2305851805306716164,9,576764767272699938
2305849606283460608,9,4758089839991063552
2305847957016018944,9,5765875279270510594
2305847682138112000,9,5188850527965873184
2305847544699158528,9,4686033345967031312
2305847475979681792,10,9296573406722138120
2305847441619943424,9,9520620882523848968
2305847424440074240,9,9516106056120468544
2305847415850139648,9,1154083706651150464
2305847411555172352,10,5765769724029831170
2305847409407688704,9,10377420575281782788
2305847408333946880,9,4684905246534156292
2305847407797075968,9,1154189379086991364
2305847407528640512,10,1154083723865490560
2305847407394422784,9,9520620607394824196
2305847407327313920,9,1153519657203302404
2305847407293759488,10,324270443250844176
2305847407276982272,9,5765875259976713217
2305847407268593664,9,4686033345698627588
2305847407264399360,9,9224516903372850240
2305847407262302208,9,9520611811557181472
2305847407261253632,10,5765874177628701200
2305847407260729344,9,10377420559133837344
2305847407260467200,9,9511892959023333904
2305847407260336128,9,1154189276947423234
2305847407260270592,9,1154083706651150464
2305847407260221440,9,292804353249542404
2305847407260213248,9,297248845417681024
2305847407260209152,9,9516108212194525456
2305847407260207104,9,10376856509132325128
2305847407260206080,9,292804353249542404
2305847407260205568,9,297248845417680898
2305847407260205088,9,1154083722799088704
2305847407260205072,9,1154083722799088704
2305847407260205064,9,1154083706651019394
2305847407260205060,9,292806577923325984
2305845757992763392,9,5188850526917238786
2305845483114856448,9,4612284719709554690
2305845345675902976,9,585609857313276992
2305845276956426240,9,9371996459556143624
2305845242596687872,10,4758089857404897280
2305845225416818688,9,4760309753967026180
2305845216826884096,9,148760660136960002
2305845212531916800,9,148760659079995394
2305845210384433152,10,4758089839991063680
2305845209310691328,9,4760446780569829384
2305845208773820416,9,4758089839990022148
2305845208505384960,9,148760762276528144
2305845208371167232,10,9800413349031707200
2305845208304058368,9,9371996323190016032
2305845208270503936,9,148759560642109442
2305845208253726720,9,5188432781227622401
2305845208245338112,10,4758089839991063680
2305845208241143808,9,577094080136479040
2305845208239046656,9,76631571544940552
2305845208237998080,9,148760762276528132
2305845208237473792,9,4509647079868448
2305845208237211648,10,9371995227973885956
2305845208237080576,9,4758089839991063552
2305845208236965888,9,9367506191541863488
2305845208236957696,9,5188569051951006752
2305845208236953600,9,10376865292876914692
2305845208236951552,9,1153212050629992968
2305845208236950528,9,5188152337050378244
2305845208236950016,9,162148297612462082
2305845208236949536,9,4758089290235249792
2305845208236949520,9,9800413340424537152
2305845208236949512,9,9800413340424537152
2305845208236949508,9,4758053556107346977
2305844658481135616,9,9520612086430924808
2305844383603228672,9,9297751804282540096
2305844246164275200,9,10376584091773435906
2305844177444798464,9,1153211919558119428
2305844143085060096,9,81073868835389960
2305844110872805376,9,9304445901143543810
2305844109799063552,9,4900233062786367496
2305844109262192640,9,4683752548162601504
2305844108993757184,9,4616194021075718146
2305844108859539456,9,4684905246517363216
2305844108733710336,9,4688249960888827936
2305844108729516032,9,4684904705342638144
2305844108727418880,9,81073864289030146
2305844108726370304,9,4904422193249157136
2305844108725846016,9,9800131864915150880
2305844108725338112,9,5188850595628585024
2305844108725329920,9,9800131865447842816
2305844108725325824,10,9800131865447842832
2305844108725323776,9,4685998161595008016
2305844108725321760,9,4900233062786367496
2305844108725321744,9,10376583817900195876
2305844108725321736,9,9295447240279590946
2305843833847414784,9,5188850526917238788
2305843696408461312,9,9800466125580927248
2305843627688984576,9,10376583952117927940
2305843593329246208,10,10376865566756446216
2305843576149377024,9,9520612086179725328
2305843567559442432,10,10376865566756446210
2305843563264475136,9,10376583952117940228
2305843561116991488,9,9520612086179725328
2305843560043249664,9,5765874300049440769
2305843559506378752,9,5188850526917238788
2305843559237943296,10,10377420680501149704
2305843559103725568,9,10377420575281782792
2305843559036616704,9,4686136220667872288
2305843559003062272,9,5188850526917238786
2305843558986285056,9,9376498828674404416
2305843558973702144,9,10376583952117940228
2305843558971604992,9,10376583952117940228
2305843558970556416,9,5188850526917238788
2305843558970032128,9,9800466107931369480
2305843558969769984,9,9376499097118245904
2305843558969638912,9,585608698710556674
2305843558969573376,9,4758193750249833473
2305843558969524224,9,10376856766360166408
2305843558969516032,9,10376575291351925792
2305843558969511936,9,9800131864913019920
2305843558969509888,9,5188850526917238788
2305843558969508864,9,9297751818778054660
2305843558969508352,9,5188850526917238786
2305843558969507872,9,9372061227687092228
2305843558969507856,9,9372061227687092228
2305843558969507848,9,180179203851817028
2305843558969507844,9,9520618414797766658
2305843421530554368,9,4900233604221124624
2305843352811077632,10,5765311352348348420
2305843318451339264,9,9369809397851635720
2305843301271470080,9,5188432781230739460
2305843292681535488,9,5188850527965873184
2305843288386568192,9,4899952137565440064
2305843286239084544,9,5188850526917238788
2305843285165342720,9,4900233612546279424
2305843284628471808,9,5188850527982592004
2305843284360036352,10,4904422743539728400
2305843284225818624,10,594493310488805952
2305843284158709760,9,5188850527982592004
2305843284125155328,9,5188710287640887840
2305843284108378112,9,5188850527965873184
2305843284095795200,9,5765205662729011204
2305843284093698048,10,594480236092981536
2305843284092649472,9,5765205675613913104
2305843284092125184,10,594476817532979232
2305843284091863040,9,4760306592971243524
2305843284091731968,9,5188850459247445024
2305843284091666432,9,4904422743522951169
2305843284091617280,9,4899952137569568832
2305843284091609088,9,1170938137573164064
2305843284091604992,10,594493301881652240
2305843284091602944,10,4904560736527204872
2305843284091601920,9,5765205675613913092
2305843284091601408,9,146402726380584962
2305843284091600928,9,4900057200805808194
2305843284091600912,9,4760306592971243524
2305843284091600904,9,4755836957828333584
2305843284091600900,9,4760309891371894849
2305843215372124160,9,4900233604221108752
2305843181012385792,10,4686031163855341600
2305843163832516608,9,9516108246553789504
2305843155242582016,9,153127064692592642
2305843150947614720,9,4686031146943841296
2305843148800131072,10,4758088745016631300
2305843147726389248,9,10376575325713728544
2305843147189518336,9,297246655244148737
2305843146921082880,9,577041861932236816
2305843146786865152,10,4686031164124168720
2305843146719756288,9,5765205675084873992
2305843146686201856,9,153127064692592642
2305843146669424640,9,9520609891702611976
2305843146656841728,9,4616194570689446464
2305843146654744576,9,5765205662200504320
2305843146653696000,9,5765205661663633412
2305843146653171712,9,297237859151192072
2305843146652909568,9,9376495815756874768
2305843146652778496,9,4612284720225976592
2305843146652712960,9,324268248705146881
2305843146652663808,9,594493301881635904
2305843146652655616,9,180161856590054432
2305843146652651520,9,1188985503715180816
2305843146652649472,10,297246650949181960
2305843146652648448,9,292804353249542404
2305843146652647936,9,9297751817167441922
2305843146652647456,9,9808844386996392002
2305843146652647440,9,297378317462405672
2305843146652647432,9,9808841105641324562
2305843146652647428,9,324294392439443522
2305843112292909056,10,10376865429380403204
2305843095113039872,10,9371995364476850180
2305843086523105280,9,9369740141708444192
2305843082228137984,9,10377420712716533761
2305843080080654336,9,5765205661797322756
2305843079006912512,10,5765734662073761800
2305843078470041600,9,9371995364476846112
2305843078201606144,9,1152930444649447426
2305843078067388416,10,1170944843158913544
2305843078000279552,10,9371995364476850180
2305843077966725120,10,162147746261238288
2305843077949947904,9,10376575188274778116
2305843077937364992,9,1170944841011430016
2305843077935267840,9,10376302479293809184
2305843077934219264,9,5765205657502417936
2305843077933694976,9,10376865429310144520
2305843077933432832,10,9227880176401125380
2305843077933301760,9,9800413331834867776
2305843077933236224,9,10376865429246181636
2305843077933187072,9,9371990996373737536
2305843077933178880,9,1154082624320340512
2305843077933174784,9,10377420678320112144
2305843077933172736,10,1170944841011462664
2305843077933171712,10,9371995364476850180
2305843077933171200,9,10376865292877825056
2305843077933170720,9,10376865429246185476
2305843077933170704,9,1170936044918407816
2305843077933170696,9,292736724830783521
2305843077933170692,9,1153212050623725586
2305843060753301504,9,5188433193544451104
2305843052163366912,10,4758054673032808480
2305843047868399616,9,4685995979483252737
2305843045720915968,10,10376865566756446216
2305843044647174144,10,5764616463143026692
2305843044110303232,10,4686031163855341600
2305843043841867776,10,577041861932761104
2305843043707650048,9,5188569060505559048
2305843043640541184,9,9800413348494852100
2305843043606986752,10,5188710288174088720
2305843043590209536,9,10376856633216155656
2305843043577626624,9,594493301881635904
2305843043575529472,10,81073873130627080
2305843043574480896,10,5188850544074555664
2305843043573956608,9,5765734660026009728
2305843043573694464,9,324268248573018128
2305843043573563392,9,4685997682171316226
2305843043573497856,9,10376865429309112328
2305843043573448704,9,5188710288157311248
2305843043573440512,10,4686031163855341600
2305843043573436416,10,9800413349014946064
2305843043573434368,10,9800413349014946056
2305843043573433344,9,9808844386493546756
2305843043573432832,9,594479686333006088
2305843043573432352,9,297246650806702208
2305843043573432336,9,1153493390239990088
2305843043573432328,9,324268252867854608
2305843043573432324,9,585469138043013248
2305843034983497728,9,10376865292876914692
2305843030688530432,9,4900207224263024644
2305843028541046784,9,4760309758370513920
2305843027467304960,9,5188569060507386944
2305843026930434048,9,162134128581410824
2305843026661998592,10,9371995364406607880
2305843026527780864,10,9511892967812767752
2305843026460672000,9,5188433193544451104
2305843026427117568,9,576760378349076482
2305843026410340352,10,4760309758362190880
2305843026397757440,9,5188569060507386944
2305843026395660288,9,306254125073571844
2305843026394611712,10,4904560740421141520
2305843026394087424,9,9520618692090593288
2305843026393825280,9,9511611484046689296
2305843026393694208,9,4899925749018206210
2305843026393579520,9,4904422743522477120
2305843026393571328,9,297246382237959169
2305843026393567232,9,5188569060507386896
2305843026393565184,9,10376865562453155848
2305843026393564160,10,4900207224263286788
2305843026393563648,9,146402726380584962
2305843026393563168,9,9371995227973754884
2305843026393563152,9,306254125073571844
2305843026393563144,9,9520611811301802004
2305843026393563140,9,10377419716313554954
2305843022098595840,9,5765205674564782082
2305843019951112192,10,10376865566756446210
2305843018877370368,9,5765170495007752712
2305843018340499456,9,9367488359910343712
2305843018072064000,10,10376865429310160898
2305843017937846272,10,9800413349031707200
2305843017870737408,9,9224499071741330464
2305843017837182976,9,10376865566748057602
2305843017820405760,9,10377420576313647106
2305843017807822848,9,4760309753950241344
2305843017805725696,9,153127060297490433
2305843017804677120,10,1153625333921091588
2305843017804152832,9,577094139796070408
2305843017803890688,10,1153519661481623556
2305843017803759616,9,153127060397690882
2305843017803644928,9,5188850595628585024
2305843017803636736,9,4612257908356284960
2305843017803632640,9,10376865566748057602
2305843017803630592,10,1153493529901670920
2305843017803629568,9,162134128513388548
2305843017803629056,9,153127064692592642
2305843017803628576,9,153127064692592642
2305843017803628560,9,5765311231950848552
2305843017803628552,9,577041844236452897
2305843017803628548,9,9516108246037823522
2305843015656144896,9,4900233062786367496
2305843014582403072,9,1170938241793212424
2305843014045532160,9,1154048643647406400
2305843013777096704,9,292736725112340496
2305843013642878976,9,9516108246571024448
2305843013575770112,9,10377420576347128068
2305843013542215680,9,4900197940441647106
2305843013525438464,9,4900233062786367496
2305843013512855552,9,4685997682169283616
2305843013510758400,9,10377420576313647106
2305843013509709824,9,4900338675782518786
2305843013509185536,9,10376575153948657666
2305843013508923392,9,9299935567053588481
2305843013508792320,9,9299935567053586696
2305843013508677632,9,10377420815793652032
2305843013508669440,9,594479686333006112
2305843013508665344,10,9800131865447842832
